timestamp,flag_armed,flag_external_manual_override_ok,flag_sysid_maneuver_active,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
758603674,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
759109648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
759615647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
760121647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
760627648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
761133997,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
761639648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
762145649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
762651646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
763157672,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
763663665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
764169647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
764675647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
768722646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
769228667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
769734646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
770240649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
770746662,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
771252647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
771758646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
772258869,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
772764693,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
773270881,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
773776647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
774283232,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
774788664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
775294648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
775800647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
776306647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
776810674,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
777316647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
777822647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
778328667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
778834695,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
779340659,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
779846647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
780352650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
780858648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
781364666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
781870648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
782376651,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
782882670,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
783389099,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
783894651,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
784401197,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
784906668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
785412665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
785918664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
786424876,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
786930647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
787439666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
787945666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788451664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788957707,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
789463674,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
789969663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
790475668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
790981664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
791487729,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
791993665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
792499665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
793005680,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
793512671,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
794018646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
794524646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
795030646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
795536646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
796042647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
796548664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
797054646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
797560647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
798066647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
798572647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
799078647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
799584673,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
800090654,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
800596646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
801102647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
801608667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
802114844,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
802620649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
803126665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
803632665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
804137664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
804643665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
805149673,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
805655654,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
806161647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
806667648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
807174102,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
807679660,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
808185725,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
808691646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
809198068,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
809703648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
810209647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
810719661,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
811225684,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
814261647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
814767647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
815273647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
815779646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
816285647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
816791649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
817297648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
817803646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
818309646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
818815646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
819321647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
819827695,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
820333648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
820839664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
821345656,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
821851648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
822357666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
822863664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
823369674,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
823875647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
824381647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
824887647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
825393743,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
825900373,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
826405646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
826911772,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
827417650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
827923647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
828429646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
828935648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
829441646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
829947647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
830453647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
830959646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
831465663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
831971646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
832477705,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
832983664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
833489663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
833995648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
834501671,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
835007647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
835513648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
836019648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
836525650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
837031656,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
837537648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
838043646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
838549646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
839055731,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
839562410,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
840067646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
840573649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
841079662,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
841585647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
842091646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
842597648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
843103647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
843609646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
844115664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
844621712,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
845127646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
845633647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
846139675,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
846645647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
847151646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
847657688,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
848163670,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
848669647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
849175647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
849681647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
850187712,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
850693674,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
851199647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
851705648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
852211648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
852717715,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
853224200,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
853729647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
854235649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
854741647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
855247672,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
855753645,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
856259673,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
856765646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
857271660,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
857777648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
858283647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
858789646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
859296646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
859802648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
860308792,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
860814849,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
861320647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
861826647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
862332651,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
862838873,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
863344665,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
863850648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
864356646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
864862647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
865368680,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
865874675,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
866380646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
866886648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
867392646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
867898646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
868404648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
868910647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
870428665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
870934647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
871440651,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
871946648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
872452645,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
872958649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
873464647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
873970737,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
874476770,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
874982647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
875488754,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
875994646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
879536650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
880042647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
880548668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
881054647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
881560647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
882066647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
882572647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
883078660,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
883584647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
884090672,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
884596647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
885102696,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
885608666,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
886114644,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
886620649,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
887126648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
887632714,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
888138735,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
888644664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
889150782,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
889656648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
890162822,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
890668679,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
891174647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
891680646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
892186659,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
892692675,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
893198646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
893704647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
894210673,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
894716646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
895222646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
895728688,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
896234695,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
896740647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
897246647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
897752681,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
898258646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
898764653,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
899270665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
899776663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
900282646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
900788864,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
901294646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
901801108,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
902306667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
902812648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
903318648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
903824745,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
904330648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
904836647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
905342646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
905848667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
906354648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
906860646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
907366647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
907872647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
908378646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
908884647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
909390648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
909896708,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
910402664,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
910908684,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
911414676,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
911920674,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
912426648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
912932647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
913438646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
913944648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
914450833,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
914956646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
915462647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
915968665,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
916474661,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
916980647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
917486648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
917992671,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
918498646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
919004646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
919510649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
920016648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
920522646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
921028708,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
921534646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
922040647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
922546646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
923052680,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
923558647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
924064648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
924570647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
925076654,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
925582662,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
926088666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
926594647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
927100647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
927606762,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
928112851,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
928618647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
929124647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
929630647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
930136647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
930642647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
931148668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
931654646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
932160665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
932666662,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
933172647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
933678647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
934184647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
934690651,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
935196647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
935702686,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
936208662,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
936714657,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
937220676,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
937726646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
938232665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
938738647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
939244647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
939750649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
940256648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
940762693,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
941268714,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
941774723,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
942280647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
