timestamp,vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
658913313,0,0,0,0,0
659108828,0,0,0,0,0
659309307,0,0,0,0,0
659509646,0,0,0,0,0
659710056,0,0,0,0,0
659910462,0,0,0,0,0
660110903,0,0,0,0,0
660311278,0,0,0,0,0
660511685,0,0,0,0,0
660712092,0,0,0,0,0
660907617,0,0,0,0,0
661112910,0,0,0,0,0
661313318,0,0,0,0,0
661513730,0,0,0,0,0
661709245,0,0,0,0,0
661909655,0,0,0,0,0
662110070,0,0,0,0,0
662310496,0,0,0,0,0
662510878,0,0,0,0,0
662711290,0,0,0,0,0
662911723,0,0,0,0,0
663112105,0,0,0,0,0
663312509,0,0,0,0,0
663508031,0,0,0,0,0
663708442,0,0,0,0,0
663913737,0,0,0,0,0
664114153,0,0,0,0,0
664309661,0,0,0,0,0
664510072,0,0,0,0,0
664710475,0,0,0,0,0
664910887,0,0,0,0,0
665111293,0,0,0,0,0
665311709,0,0,0,0,0
665512107,0,0,0,0,0
665712518,0,0,0,0,0
665912925,0,0,0,0,0
666108448,0,0,0,0,0
666308858,0,0,0,0,0
666509263,0,0,0,0,0
666714557,0,0,0,0,0
666910081,0,0,0,0,0
667110486,0,0,0,0,0
667310893,0,0,0,0,0
667511334,0,0,0,0,0
667711709,0,0,0,0,0
667907265,0,0,0,0,0
668112523,0,0,0,0,0
668312934,0,0,0,0,0
668513343,0,0,0,0,0
668708896,0,0,0,0,0
668909272,0,0,0,0,0
669109682,0,0,0,0,0
669310087,0,0,0,0,0
669510524,0,0,0,0,0
669710902,0,0,0,0,0
669911308,0,0,0,0,0
670111717,0,0,0,0,0
670312157,0,0,0,0,0
670507614,0,0,0,0,0
670708053,0,0,0,0,0
670913349,0,0,0,0,0
671113791,0,0,0,0,0
671309277,0,0,0,0,0
671509686,0,0,0,0,0
671710095,0,0,0,0,0
671910501,0,0,0,0,0
672110909,0,0,0,0,0
672311351,0,0,0,0,0
672511725,0,0,0,0,0
672712133,0,0,0,0,0
672912542,0,0,0,0,0
673108060,0,0,0,0,0
673308502,0,0,0,0,0
673508880,0,0,0,0,0
673714173,0,0,0,0,0
673909696,0,0,0,0,0
674110107,0,0,0,0,0
674310508,0,0,0,0,0
674510920,0,0,0,0,0
674711326,0,0,0,0,0
674911735,0,0,0,0,0
675112144,0,0,0,0,0
675312548,0,0,0,0,0
675512956,0,0,0,0,0
675708477,0,0,0,0,0
675908889,0,0,0,0,0
676109327,0,0,0,0,0
676309704,0,0,0,0,0
676510115,0,0,0,0,0
676710516,0,0,0,0,0
676910958,0,0,0,0,0
677111333,0,0,0,0,0
677311745,0,0,0,0,0
677512149,0,0,0,0,0
677707669,0,0,0,0,0
677912967,0,0,0,0,0
678113375,0,0,0,0,0
678313791,0,0,0,0,0
678509303,0,0,0,0,0
678709715,0,0,0,0,0
678910151,0,0,0,0,0
679110525,0,0,0,0,0
679310934,0,0,0,0,0
679511343,0,0,0,0,0
679711781,0,0,0,0,0
679912158,0,0,0,0,0
680112566,0,0,0,0,0
680308086,0,0,0,0,0
680508492,0,0,0,0,0
680713788,0,0,0,0,0
680914198,0,0,0,0,0
681109720,0,0,0,0,0
681310126,0,0,0,0,0
681510558,0,0,0,0,0
681710973,0,0,0,0,0
681911352,0,0,0,0,0
682111771,0,0,0,0,0
682312164,0,0,0,0,0
682512604,0,0,0,0,0
682908500,0,0,0,0,0
683108913,0,0,0,0,0
683309318,0,0,0,0,0
683514615,0,0,0,0,0
683710134,0,0,0,0,0
683910542,0,0,0,0,0
684110953,0,0,0,0,0
684311357,0,0,0,0,0
684511796,0,0,0,0,0
684707323,0,0,0,0,0
684912585,0,0,0,0,0
685112992,0,0,0,0,0
685313429,0,0,0,0,0
685508916,0,0,0,0,0
685709329,0,0,0,0,0
685909732,0,0,0,0,0
686110142,0,0,0,0,0
686310548,0,0,0,0,0
686510959,0,0,0,0,0
686711367,0,0,0,0,0
686911773,0,0,0,0,0
687112182,0,0,0,0,0
687307779,0,0,0,0,0
687508141,0,0,0,0,0
687713407,0,0,0,0,0
687913814,0,0,0,0,0
688109333,0,0,0,0,0
688309777,0,0,0,0,0
688510155,0,0,0,0,0
688710558,0,0,0,0,0
688910968,0,0,0,0,0
689111377,0,0,0,0,0
689311782,0,0,0,0,0
689512237,0,0,0,0,0
689712597,0,0,0,0,0
689908122,0,0,0,0,0
690108527,0,0,0,0,0
690308933,0,0,0,0,0
690514230,0,0,0,0,0
690709752,0,0,0,0,0
690910156,0,0,0,0,0
691110596,0,0,0,0,0
691310973,0,0,0,0,0
691511385,0,0,0,0,0
691711795,0,0,0,0,0
691912229,0,0,0,0,0
692112605,0,0,0,0,0
692313013,0,0,0,0,0
692508574,0,0,0,0,0
692708940,0,0,0,0,0
692909349,0,0,0,0,0
693109796,0,0,0,0,0
693310165,0,0,0,0,0
693510574,0,0,0,0,0
693710985,0,0,0,0,0
693911423,0,0,0,0,0
694111799,0,0,0,0,0
694312204,0,0,0,0,0
694507747,0,0,0,0,0
694713051,0,0,0,0,0
694913431,0,0,0,0,0
697714252,0,0,0,0,0
697909779,0,0,0,0,0
698110187,0,0,0,0,0
698310588,0,0,0,0,0
698510998,0,0,0,0,0
698711438,0,0,0,0,0
698911814,0,0,0,0,0
699112221,0,0,0,0,0
699312635,0,0,0,0,0
699513072,0,0,0,0,0
699708589,0,0,0,0,0
699908967,0,0,0,0,0
700109372,0,0,0,0,0
700314705,0,0,0,0,0
700510188,0,0,0,0,0
700710600,0,0,0,0,0
700911006,0,0,0,0,0
701111414,0,0,0,0,0
701311824,0,0,0,0,0
701507341,0,0,0,0,0
701712638,0,0,0,0,0
701913044,0,0,0,0,0
702113455,0,0,0,0,0
702308971,0,0,0,0,0
702509417,0,0,0,0,0
702709796,0,0,0,0,0
702910205,0,0,0,0,0
703110607,0,0,0,0,0
703311014,0,0,0,0,0
703511426,0,0,0,0,0
703711830,0,0,0,0,0
703912238,0,0,0,0,0
704107756,0,0,0,0,0
704308165,0,0,0,0,0
704513464,0,0,0,0,0
704713870,0,0,0,0,0
704909388,0,0,0,0,0
705109804,0,0,0,0,0
705310278,0,0,0,0,0
705510616,0,0,0,0,0
705711024,0,0,0,0,0
705911433,0,0,0,0,0
706111872,0,0,0,0,0
706312245,0,0,0,0,0
706512654,0,0,0,0,0
706708173,0,0,0,0,0
706908580,0,0,0,0,0
707108989,0,0,0,0,0
707314286,0,0,0,0,0
707509810,0,0,0,0,0
707710249,0,0,0,0,0
707910626,0,0,0,0,0
708111064,0,0,0,0,0
708311437,0,0,0,0,0
708511848,0,0,0,0,0
708712253,0,0,0,0,0
708912700,0,0,0,0,0
709113069,0,0,0,0,0
709308622,0,0,0,0,0
709508995,0,0,0,0,0
709709406,0,0,0,0,0
709909820,0,0,0,0,0
710110282,0,0,0,0,0
710310629,0,0,0,0,0
710511041,0,0,0,0,0
710711445,0,0,0,0,0
710911884,0,0,0,0,0
711112263,0,0,0,0,0
711307785,0,0,0,0,0
711513082,0,0,0,0,0
711713517,0,0,0,0,0
711913896,0,0,0,0,0
712109445,0,0,0,0,0
712309824,0,0,0,0,0
712510250,0,0,0,0,0
712710638,0,0,0,0,0
712911085,0,0,0,0,0
713111453,0,0,0,0,0
713311862,0,0,0,0,0
713512272,0,0,0,0,0
713712714,0,0,0,0,0
713908195,0,0,0,0,0
714108606,0,0,0,0,0
714313901,0,0,0,0,0
714514345,0,0,0,0,0
714709831,0,0,0,0,0
714910288,0,0,0,0,0
715110646,0,0,0,0,0
715311056,0,0,0,0,0
715511463,0,0,0,0,0
715711903,0,0,0,0,0
715912281,0,0,0,0,0
716112685,0,0,0,0,0
716313092,0,0,0,0,0
716508615,0,0,0,0,0
716709027,0,0,0,0,0
716909429,0,0,0,0,0
717114727,0,0,0,0,0
717310249,0,0,0,0,0
717510656,0,0,0,0,0
717711095,0,0,0,0,0
717911469,0,0,0,0,0
718111923,0,0,0,0,0
718307397,0,0,0,0,0
718512728,0,0,0,0,0
718713108,0,0,0,0,0
718913510,0,0,0,0,0
719109033,0,0,0,0,0
719309441,0,0,0,0,0
719509849,0,0,0,0,0
719710252,0,0,0,0,0
719910665,0,0,0,0,0
720111072,0,0,0,0,0
720311479,0,0,0,0,0
720511887,0,0,0,0,0
720712298,0,0,0,0,0
720907818,0,0,0,0,0
721108268,0,0,0,0,0
721313549,0,0,0,0,0
721513926,0,0,0,0,0
721709498,0,0,0,0,0
721909863,0,0,0,0,0
722110269,0,0,0,0,0
722310676,0,0,0,0,0
722511089,0,0,0,0,0
722711496,0,0,0,0,0
722911901,0,0,0,0,0
723112311,0,0,0,0,0
723312755,0,0,0,0,0
723508261,0,0,0,0,0
723708637,0,0,0,0,0
723909049,0,0,0,0,0
724114382,0,0,0,0,0
724309896,0,0,0,0,0
724510269,0,0,0,0,0
724710680,0,0,0,0,0
724911087,0,0,0,0,0
725111493,0,0,0,0,0
725311904,0,0,0,0,0
725512312,0,0,0,0,0
725712751,0,0,0,0,0
725913125,0,0,0,0,0
726108648,0,0,0,0,0
726309091,0,0,0,0,0
726509493,0,0,0,0,0
726709871,0,0,0,0,0
726910277,0,0,0,0,0
727110719,0,0,0,0,0
727311096,0,0,0,0,0
727511503,0,0,0,0,0
727711912,0,0,0,0,0
727912326,0,0,0,0,0
728107836,0,0,0,0,0
728313134,0,0,0,0,0
728513544,0,0,0,0,0
728709068,0,0,0,0,0
728909494,0,0,0,0,0
729109912,0,0,0,0,0
729310285,0,0,0,0,0
729510695,0,0,0,0,0
729711102,0,0,0,0,0
729911509,0,0,0,0,0
730111919,0,0,0,0,0
730312328,0,0,0,0,0
730512749,0,0,0,0,0
730708252,0,0,0,0,0
730908667,0,0,0,0,0
731113958,0,0,0,0,0
731314368,0,0,0,0,0
731509887,0,0,0,0,0
731710304,0,0,0,0,0
731910734,0,0,0,0,0
732111111,0,0,0,0,0
732311563,0,0,0,0,0
732511927,0,0,0,0,0
732712334,0,0,0,0,0
732912751,0,0,0,0,0
733113149,0,0,0,0,0
733308672,0,0,0,0,0
733509127,0,0,0,0,0
733709492,0,0,0,0,0
733914785,0,0,0,0,0
734110301,0,0,0,0,0
734310714,0,0,0,0,0
734511121,0,0,0,0,0
734711525,0,0,0,0,0
734911933,0,0,0,0,0
735107484,0,0,0,0,0
735312748,0,0,0,0,0
735513158,0,0,0,0,0
735713568,0,0,0,0,0
735909160,0,0,0,0,0
736109493,0,0,0,0,0
736309903,0,0,0,0,0
736510309,0,0,0,0,0
736710754,0,0,0,0,0
736911128,0,0,0,0,0
737111534,0,0,0,0,0
737311942,0,0,0,0,0
737512382,0,0,0,0,0
737707867,0,0,0,0,0
737908315,0,0,0,0,0
738113573,0,0,0,0,0
738313982,0,0,0,0,0
738509502,0,0,0,0,0
738709946,0,0,0,0,0
738910318,0,0,0,0,0
739110733,0,0,0,0,0
739311136,0,0,0,0,0
739511575,0,0,0,0,0
739711948,0,0,0,0,0
739912358,0,0,0,0,0
740112766,0,0,0,0,0
740308284,0,0,0,0,0
740508697,0,0,0,0,0
740709160,0,0,0,0,0
740914399,0,0,0,0,0
741109917,0,0,0,0,0
741310330,0,0,0,0,0
741510767,0,0,0,0,0
741711142,0,0,0,0,0
741911550,0,0,0,0,0
742107069,0,0,0,0,0
742312397,0,0,0,0,0
742512773,0,0,0,0,0
742713184,0,0,0,0,0
742908709,0,0,0,0,0
743109126,0,0,0,0,0
743309516,0,0,0,0,0
743509956,0,0,0,0,0
743710332,0,0,0,0,0
743910745,0,0,0,0,0
744111152,0,0,0,0,0
744311590,0,0,0,0,0
744511966,0,0,0,0,0
744712377,0,0,0,0,0
744907890,0,0,0,0,0
745113187,0,0,0,0,0
745313595,0,0,0,0,0
745509158,0,0,0,0,0
745709524,0,0,0,0,0
745909937,0,0,0,0,0
746110341,0,0,0,0,0
746310783,0,0,0,0,0
746511158,0,0,0,0,0
746711570,0,0,0,0,0
746911973,0,0,0,0,0
747112413,0,0,0,0,0
747312793,0,0,0,0,0
747508343,0,0,0,0,0
747708724,0,0,0,0,0
747914073,0,0,0,0,0
748109534,0,0,0,0,0
748309975,0,0,0,0,0
748510352,0,0,0,0,0
748710759,0,0,0,0,0
748911166,0,0,0,0,0
749111605,0,0,0,0,0
749311980,0,0,0,0,0
749512389,0,0,0,0,0
749712797,0,0,0,0,0
749913207,0,0,0,0,0
750108725,0,0,0,0,0
750309165,0,0,0,0,0
750509547,0,0,0,0,0
750714843,0,0,0,0,0
750910355,0,0,0,0,0
751110806,0,0,0,0,0
751311175,0,0,0,0,0
751511583,0,0,0,0,0
751711988,0,0,0,0,0
751907509,0,0,0,0,0
752112808,0,0,0,0,0
752313219,0,0,0,0,0
752513625,0,0,0,0,0
752709141,0,0,0,0,0
752909550,0,0,0,0,0
753109990,0,0,0,0,0
753310365,0,0,0,0,0
753510776,0,0,0,0,0
753711184,0,0,0,0,0
753911622,0,0,0,0,0
754111997,0,0,0,0,0
754312410,0,0,0,0,0
754507923,0,0,0,0,0
754708337,0,0,0,0,0
754908742,0,0,0,0,0
755114039,0,0,0,0,0
755309555,0,0,0,0,0
755509966,0,0,0,0,0
755710373,0,0,0,0,0
755910815,0,0,0,0,0
756111189,0,0,0,0,0
756311601,0,0,0,0,0
756512007,0,0,0,0,0
756712447,0,0,0,0,0
756912821,0,0,0,0,0
757108376,0,0,0,0,0
757308750,0,0,0,0,0
757509160,0,0,0,0,0
757714453,0,0,0,0,0
757910005,0,0,0,0,0
758110382,0,0,0,0,0
758310790,0,0,0,0,0
758511199,0,0,0,0,0
758711639,0,0,0,0,0
758907124,0,0,0,0,0
759112423,0,0,0,0,0
759312829,0,0,0,0,0
759513237,0,0,0,0,0
759708756,0,0,0,0,0
759909198,0,0,0,0,0
760109573,0,0,0,0,0
760309984,0,0,0,0,0
760510389,0,0,0,0,0
760710835,0,0,0,0,0
760911208,0,0,0,0,0
761111616,0,0,0,0,0
761312025,0,0,0,0,0
761507541,0,0,0,0,0
761707948,0,0,0,0,0
761913246,0,0,0,0,0
762113654,0,0,0,0,0
762309173,0,0,0,0,0
762509582,0,0,0,0,0
762710025,0,0,0,0,0
762910399,0,0,0,0,0
763110807,0,0,0,0,0
763311214,0,0,0,0,0
763511658,0,0,0,0,0
763712030,0,0,0,0,0
763912435,0,0,0,0,0
764112846,0,0,0,0,0
764308364,0,0,0,0,0
764508776,0,0,0,0,0
764714069,0,0,0,0,0
768512048,0,0,0,0,0
768707595,0,0,0,0,0
768912867,0,0,0,0,0
769113270,0,0,0,0,0
769313679,0,0,0,0,0
769509196,0,0,0,0,0
769709605,0,0,0,0,0
769910014,0,0,0,0,0
770110421,0,0,0,0,0
770310862,0,0,0,0,0
770511272,0,0,0,0,0
770711646,0,0,0,0,0
770912055,0,0,0,0,0
771112463,0,0,0,0,0
771307984,0,0,0,0,0
771508422,0,0,0,0,0
771713686,0,0,0,0,0
771914094,0,0,0,0,0
772109613,0,0,0,0,0
772310053,0,0,0,0,0
772510429,0,0,0,0,0
772710837,0,0,0,0,0
772911245,0,0,0,0,0
773111654,0,0,0,0,0
773312062,0,0,0,0,0
773512470,0,0,0,0,0
773712878,0,0,0,0,0
773908401,0,0,0,0,0
774108810,0,0,0,0,0
774309246,0,0,0,0,0
774514509,0,0,0,0,0
774710056,0,0,0,0,0
774910439,0,0,0,0,0
775110846,0,0,0,0,0
775311254,0,0,0,0,0
775511661,0,0,0,0,0
775707181,0,0,0,0,0
775912478,0,0,0,0,0
776112918,0,0,0,0,0
776313295,0,0,0,0,0
776508813,0,0,0,0,0
776709222,0,0,0,0,0
776909630,0,0,0,0,0
777110070,0,0,0,0,0
777310445,0,0,0,0,0
777510856,0,0,0,0,0
777711263,0,0,0,0,0
777911669,0,0,0,0,0
778112077,0,0,0,0,0
778307631,0,0,0,0,0
778508003,0,0,0,0,0
778713302,0,0,0,0,0
778913742,0,0,0,0,0
779109261,0,0,0,0,0
779309640,0,0,0,0,0
779510046,0,0,0,0,0
779710454,0,0,0,0,0
779910862,0,0,0,0,0
780111271,0,0,0,0,0
780311675,0,0,0,0,0
780512088,0,0,0,0,0
780712495,0,0,0,0,0
780908012,0,0,0,0,0
781108451,0,0,0,0,0
781308829,0,0,0,0,0
781514126,0,0,0,0,0
781709644,0,0,0,0,0
781910057,0,0,0,0,0
782110463,0,0,0,0,0
782310871,0,0,0,0,0
782511279,0,0,0,0,0
782711685,0,0,0,0,0
782912129,0,0,0,0,0
783112505,0,0,0,0,0
783312913,0,0,0,0,0
783513323,0,0,0,0,0
783708836,0,0,0,0,0
783909308,0,0,0,0,0
784109654,0,0,0,0,0
784310066,0,0,0,0,0
784510470,0,0,0,0,0
784710879,0,0,0,0,0
784911319,0,0,0,0,0
785111737,0,0,0,0,0
785312101,0,0,0,0,0
785507622,0,0,0,0,0
785712966,0,0,0,0,0
785913326,0,0,0,0,0
786113735,0,0,0,0,0
786309258,0,0,0,0,0
786509663,0,0,0,0,0
786710069,0,0,0,0,0
786910507,0,0,0,0,0
787110888,0,0,0,0,0
787311302,0,0,0,0,0
787511704,0,0,0,0,0
787712141,0,0,0,0,0
787912518,0,0,0,0,0
788108036,0,0,0,0,0
788308486,0,0,0,0,0
788513773,0,0,0,0,0
788714151,0,0,0,0,0
788909672,0,0,0,0,0
789110078,0,0,0,0,0
789310487,0,0,0,0,0
789510897,0,0,0,0,0
789711331,0,0,0,0,0
789911712,0,0,0,0,0
790112123,0,0,0,0,0
790312525,0,0,0,0,0
790512963,0,0,0,0,0
790708455,0,0,0,0,0
790908899,0,0,0,0,0
791109273,0,0,0,0,0
791314567,0,0,0,0,0
791510088,0,0,0,0,0
791710528,0,0,0,0,0
791910900,0,0,0,0,0
792111309,0,0,0,0,0
792311716,0,0,0,0,0
792507239,0,0,0,0,0
792712534,0,0,0,0,0
792912940,0,0,0,0,0
793113350,0,0,0,0,0
793308874,0,0,0,0,0
793509279,0,0,0,0,0
793709718,0,0,0,0,0
793910093,0,0,0,0,0
794110500,0,0,0,0,0
794310917,0,0,0,0,0
794511317,0,0,0,0,0
794711729,0,0,0,0,0
794912134,0,0,0,0,0
795107654,0,0,0,0,0
795308062,0,0,0,0,0
795513390,0,0,0,0,0
795713771,0,0,0,0,0
795909286,0,0,0,0,0
796109694,0,0,0,0,0
796310101,0,0,0,0,0
796510509,0,0,0,0,0
796710918,0,0,0,0,0
796911329,0,0,0,0,0
797111735,0,0,0,0,0
797312141,0,0,0,0,0
797512579,0,0,0,0,0
797708103,0,0,0,0,0
797908477,0,0,0,0,0
798108890,0,0,0,0,0
798314183,0,0,0,0,0
798509700,0,0,0,0,0
798710114,0,0,0,0,0
798910516,0,0,0,0,0
799110926,0,0,0,0,0
799311336,0,0,0,0,0
799511818,0,0,0,0,0
799712151,0,0,0,0,0
799912559,0,0,0,0,0
800112971,0,0,0,0,0
800308485,0,0,0,0,0
800508899,0,0,0,0,0
800709302,0,0,0,0,0
800909711,0,0,0,0,0
801110118,0,0,0,0,0
801310524,0,0,0,0,0
801510965,0,0,0,0,0
801711340,0,0,0,0,0
801911748,0,0,0,0,0
802112157,0,0,0,0,0
802307677,0,0,0,0,0
802512974,0,0,0,0,0
802713384,0,0,0,0,0
802913795,0,0,0,0,0
803109310,0,0,0,0,0
803309723,0,0,0,0,0
803510159,0,0,0,0,0
803710532,0,0,0,0,0
803910941,0,0,0,0,0
804111351,0,0,0,0,0
804311787,0,0,0,0,0
804512166,0,0,0,0,0
804712577,0,0,0,0,0
804908096,0,0,0,0,0
805108500,0,0,0,0,0
805313800,0,0,0,0,0
805514207,0,0,0,0,0
805709725,0,0,0,0,0
805910135,0,0,0,0,0
806110542,0,0,0,0,0
806310981,0,0,0,0,0
806511358,0,0,0,0,0
806711793,0,0,0,0,0
806912174,0,0,0,0,0
807112582,0,0,0,0,0
807312990,0,0,0,0,0
807508541,0,0,0,0,0
807708919,0,0,0,0,0
807909327,0,0,0,0,0
808114655,0,0,0,0,0
808310174,0,0,0,0,0
808510548,0,0,0,0,0
808710959,0,0,0,0,0
808911365,0,0,0,0,0
809111775,0,0,0,0,0
809307298,0,0,0,0,0
809512589,0,0,0,0,0
809712997,0,0,0,0,0
809913406,0,0,0,0,0
810108925,0,0,0,0,0
810309340,0,0,0,0,0
810509741,0,0,0,0,0
810710150,0,0,0,0,0
810910558,0,0,0,0,0
811110967,0,0,0,0,0
811311406,0,0,0,0,0
814312651,0,0,0,0,0
814508158,0,0,0,0,0
814708535,0,0,0,0,0
814908941,0,0,0,0,0
815114238,0,0,0,0,0
815309793,0,0,0,0,0
815510164,0,0,0,0,0
815710573,0,0,0,0,0
815910981,0,0,0,0,0
816111421,0,0,0,0,0
816311803,0,0,0,0,0
816512206,0,0,0,0,0
816712629,0,0,0,0,0
816913023,0,0,0,0,0
817108543,0,0,0,0,0
817308982,0,0,0,0,0
817509356,0,0,0,0,0
817709773,0,0,0,0,0
817910175,0,0,0,0,0
818110582,0,0,0,0,0
818310990,0,0,0,0,0
818511398,0,0,0,0,0
818711807,0,0,0,0,0
818912213,0,0,0,0,0
819107756,0,0,0,0,0
819313033,0,0,0,0,0
819513438,0,0,0,0,0
819713846,0,0,0,0,0
819909373,0,0,0,0,0
820109789,0,0,0,0,0
820310194,0,0,0,0,0
820510596,0,0,0,0,0
820711004,0,0,0,0,0
820911413,0,0,0,0,0
821111854,0,0,0,0,0
821312228,0,0,0,0,0
821512678,0,0,0,0,0
821708149,0,0,0,0,0
821908558,0,0,0,0,0
822113861,0,0,0,0,0
822314270,0,0,0,0,0
822509789,0,0,0,0,0
822710194,0,0,0,0,0
822910667,0,0,0,0,0
823111038,0,0,0,0,0
823311414,0,0,0,0,0
823511824,0,0,0,0,0
823712231,0,0,0,0,0
823912646,0,0,0,0,0
824113051,0,0,0,0,0
824308598,0,0,0,0,0
824509019,0,0,0,0,0
824709381,0,0,0,0,0
824914710,0,0,0,0,0
825110207,0,0,0,0,0
825310606,0,0,0,0,0
825511013,0,0,0,0,0
825711423,0,0,0,0,0
825911831,0,0,0,0,0
826107348,0,0,0,0,0
826312651,0,0,0,0,0
826513056,0,0,0,0,0
826713463,0,0,0,0,0
826908979,0,0,0,0,0
827109393,0,0,0,0,0
827309803,0,0,0,0,0
827510247,0,0,0,0,0
827710616,0,0,0,0,0
827911025,0,0,0,0,0
828111464,0,0,0,0,0
828311841,0,0,0,0,0
828512293,0,0,0,0,0
828707762,0,0,0,0,0
828908172,0,0,0,0,0
829113469,0,0,0,0,0
829313880,0,0,0,0,0
829509399,0,0,0,0,0
829709818,0,0,0,0,0
829910280,0,0,0,0,0
830110653,0,0,0,0,0
830311033,0,0,0,0,0
830511436,0,0,0,0,0
830711845,0,0,0,0,0
830912290,0,0,0,0,0
831112663,0,0,0,0,0
831308212,0,0,0,0,0
831508588,0,0,0,0,0
831709005,0,0,0,0,0
831914328,0,0,0,0,0
832109847,0,0,0,0,0
832310248,0,0,0,0,0
832510631,0,0,0,0,0
832711038,0,0,0,0,0
832911443,0,0,0,0,0
833111860,0,0,0,0,0
833312261,0,0,0,0,0
833512671,0,0,0,0,0
833713083,0,0,0,0,0
833908595,0,0,0,0,0
834109042,0,0,0,0,0
834309416,0,0,0,0,0
834509825,0,0,0,0,0
834710253,0,0,0,0,0
834910638,0,0,0,0,0
835111080,0,0,0,0,0
835311454,0,0,0,0,0
835511898,0,0,0,0,0
835712272,0,0,0,0,0
835907788,0,0,0,0,0
836113090,0,0,0,0,0
836313495,0,0,0,0,0
836509019,0,0,0,0,0
836709423,0,0,0,0,0
836909832,0,0,0,0,0
837110282,0,0,0,0,0
837310646,0,0,0,0,0
837511055,0,0,0,0,0
837711460,0,0,0,0,0
837911903,0,0,0,0,0
838112281,0,0,0,0,0
838312687,0,0,0,0,0
838508205,0,0,0,0,0
838708615,0,0,0,0,0
838913943,0,0,0,0,0
839114324,0,0,0,0,0
839309842,0,0,0,0,0
839510256,0,0,0,0,0
839710656,0,0,0,0,0
839911061,0,0,0,0,0
840111468,0,0,0,0,0
840311878,0,0,0,0,0
840512292,0,0,0,0,0
840712699,0,0,0,0,0
840913136,0,0,0,0,0
841108622,0,0,0,0,0
841309034,0,0,0,0,0
841509440,0,0,0,0,0
841714770,0,0,0,0,0
841910256,0,0,0,0,0
842110693,0,0,0,0,0
842311071,0,0,0,0,0
842511478,0,0,0,0,0
842711960,0,0,0,0,0
842907404,0,0,0,0,0
843112750,0,0,0,0,0
843313115,0,0,0,0,0
843513519,0,0,0,0,0
843709044,0,0,0,0,0
843909526,0,0,0,0,0
844109887,0,0,0,0,0
844310263,0,0,0,0,0
844510668,0,0,0,0,0
844711078,0,0,0,0,0
844911518,0,0,0,0,0
845111897,0,0,0,0,0
845312340,0,0,0,0,0
845507820,0,0,0,0,0
845708229,0,0,0,0,0
845913558,0,0,0,0,0
846113936,0,0,0,0,0
846309496,0,0,0,0,0
846509868,0,0,0,0,0
846710270,0,0,0,0,0
846910678,0,0,0,0,0
847111117,0,0,0,0,0
847311498,0,0,0,0,0
847511903,0,0,0,0,0
847712317,0,0,0,0,0
847912748,0,0,0,0,0
848108237,0,0,0,0,0
848308648,0,0,0,0,0
848509059,0,0,0,0,0
848714384,0,0,0,0,0
848909872,0,0,0,0,0
849110311,0,0,0,0,0
849310685,0,0,0,0,0
849511093,0,0,0,0,0
849711501,0,0,0,0,0
849907020,0,0,0,0,0
850112319,0,0,0,0,0
850312749,0,0,0,0,0
850513139,0,0,0,0,0
850708658,0,0,0,0,0
850909068,0,0,0,0,0
851109526,0,0,0,0,0
851309879,0,0,0,0,0
851510283,0,0,0,0,0
851710696,0,0,0,0,0
851911100,0,0,0,0,0
852111509,0,0,0,0,0
852311918,0,0,0,0,0
852512330,0,0,0,0,0
852707844,0,0,0,0,0
852913175,0,0,0,0,0
853113553,0,0,0,0,0
853309076,0,0,0,0,0
853509495,0,0,0,0,0
853709885,0,0,0,0,0
853910293,0,0,0,0,0
854110734,0,0,0,0,0
854311110,0,0,0,0,0
854511516,0,0,0,0,0
854711925,0,0,0,0,0
854912366,0,0,0,0,0
855112751,0,0,0,0,0
855308294,0,0,0,0,0
855508674,0,0,0,0,0
855713967,0,0,0,0,0
855914377,0,0,0,0,0
856109926,0,0,0,0,0
856310307,0,0,0,0,0
856510710,0,0,0,0,0
856711119,0,0,0,0,0
856911492,0,0,0,0,0
857111938,0,0,0,0,0
857312340,0,0,0,0,0
857512750,0,0,0,0,0
857713160,0,0,0,0,0
857908678,0,0,0,0,0
858109130,0,0,0,0,0
858309491,0,0,0,0,0
858514793,0,0,0,0,0
858710308,0,0,0,0,0
858910722,0,0,0,0,0
859111156,0,0,0,0,0
859311534,0,0,0,0,0
859511941,0,0,0,0,0
859707461,0,0,0,0,0
859912789,0,0,0,0,0
860113169,0,0,0,0,0
860313578,0,0,0,0,0
860509127,0,0,0,0,0
860709503,0,0,0,0,0
860909910,0,0,0,0,0
861110347,0,0,0,0,0
861310728,0,0,0,0,0
861511139,0,0,0,0,0
861711540,0,0,0,0,0
861911948,0,0,0,0,0
862112357,0,0,0,0,0
862307907,0,0,0,0,0
862508289,0,0,0,0,0
862713583,0,0,0,0,0
862914068,0,0,0,0,0
863109540,0,0,0,0,0
863309919,0,0,0,0,0
863510324,0,0,0,0,0
863710734,0,0,0,0,0
863911142,0,0,0,0,0
864111552,0,0,0,0,0
864311957,0,0,0,0,0
864512384,0,0,0,0,0
864712775,0,0,0,0,0
864908293,0,0,0,0,0
865108700,0,0,0,0,0
865309127,0,0,0,0,0
865514407,0,0,0,0,0
865709925,0,0,0,0,0
865910335,0,0,0,0,0
866110774,0,0,0,0,0
866311151,0,0,0,0,0
866511557,0,0,0,0,0
866707076,0,0,0,0,0
866912374,0,0,0,0,0
